text,label,category
101095 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Did you check out that new coffee shop down the street?,0,chat
708278 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Thanks for the help yesterday, really appreciate it!",0,chat
717752 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
684359 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #528373 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
495252 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
See you in 15 minutes at the office cafeteria.,0,chat
"Your Axis Bank Account XX7748 is debited by INR 890.00 at Amazon. Avl Bal: INR 70,516.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 676569672 confirmed. Coach S5, Berth 9. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 576511693 confirmed. Coach A1, Berth 44. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 990961141 confirmed. Coach A1, Berth 38. Please carry a valid original photo ID during travel.",0,travel
690189 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
304354 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #581641 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9873535942 to claim your prize.,1,lottery
Your order #491775 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Congratulations! Your mobile number won ₹25,00,000 in nationwide lucky draw! Call manager at 9655515434 to claim your prize.",1,lottery
"IRCTC: PNR 462477725 confirmed. Coach B3, Berth 53. Please carry a valid original photo ID during travel.",0,travel
Your order #334750 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #338886 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9882516763.",1,fake_job
419849 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Dear consumer, power supply will be cut off tonight at 10:00 PM for non-payment of electricity bill. Call electricity desk 9300047305 immediately.",1,utility
Can you share the lecture notes from today's session?,0,chat
"IRCTC: PNR 799204678 confirmed. Coach S4, Berth 52. Please carry a valid original photo ID during travel.",0,travel
Happy anniversary to you both! Have an amazing celebration.,0,chat
928754 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Work from home daily! Earn ₹4,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9995599502.",1,fake_job
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9926506464 to claim your prize.,1,lottery
Did you check out that new coffee shop down the street?,0,chat
BlueDart: Package delivery paused due to incomplete home address. Pay Rs 35 redelivery fee at http://bluedart-reschedule.click,1,delivery
Your order #170658 from Flipkart has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 219052545 confirmed. Coach A1, Berth 42. Please carry a valid original photo ID during travel.",0,travel
Happy anniversary to you both! Have an amazing celebration.,0,chat
Did you check out that new coffee shop down the street?,0,chat
"IRCTC: PNR 293741067 confirmed. Coach S4, Berth 42. Please carry a valid original photo ID during travel.",0,travel
331237 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 184226606 confirmed. Coach S5, Berth 21. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 214282073 confirmed. Coach S4, Berth 51. Please carry a valid original photo ID during travel.",0,travel
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9303132060 within 2 hours to avoid arrest.,1,police_threat
"PhonePe: Pending refund of Rs 2,50,000 failed. Complete OTP verification at http://phonepe-refund.click to credit money.",1,refund
Your order #659603 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 401735695 confirmed. Coach B2, Berth 43. Please carry a valid original photo ID during travel.",0,travel
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9137264820 within 2 hours to avoid arrest.,1,police_threat
"Your Canara Bank Account XX7155 is debited by INR 150.00 at Flipkart. Avl Bal: INR 56,033.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #166202 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
657639 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
688033 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
592750 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Hey, let's catch up this weekend. Are you free on Saturday?",0,chat
Alert from HDFC: Your account 1136 is restricted. Update your KYC within 24 hours at http://hdfc-kyc-update.me.,1,bank_kyc
Your order #336824 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 922510076 confirmed. Coach A1, Berth 37. Please carry a valid original photo ID during travel.",0,travel
"Your ICICI Account XX2635 is debited by INR 890.00 at Swiggy. Avl Bal: INR 15,283.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #744894 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Alert from HDFC: Your account 6249 is restricted. Update your KYC or card will be deactivated at http://hdfc-netbank-login.top.,1,bank_kyc
750988 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Let me know once you reach home safely.,0,chat
Urgent notice from CBI Investigation: Legal case registered under your ID. Call investigation officer 9253122543 within 2 hours to avoid arrest.,1,police_threat
"PhonePe: Pending refund of Rs 50,000 failed. Complete OTP verification at http://phonepe-refund.xyz to credit money.",1,refund
Your order #285541 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 901778534 confirmed. Coach B2, Berth 51. Please carry a valid original photo ID during travel.",0,travel
715362 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
937165 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Urgent notice from CBI Investigation: Legal case registered under your ID. Call investigation officer 9885901969 within 2 hours to avoid arrest.,1,police_threat
"Work from home daily! Earn ₹6,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9750622119.",1,fake_job
Let me know once you reach home safely.,0,chat
Telecom Authority TRAI: Your SIM card will be permanently blocked in 24 hours for illegal marketing complaints. Dial 9 to connect with verification officer.,1,police_threat
168369 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Work from home daily! Earn ₹4,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9633215492.",1,fake_job
Your order #732487 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Work from home daily! Earn ₹6,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9698679440.",1,fake_job
"Work from home daily! Earn ₹6,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9712005183.",1,fake_job
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9722620228 within 2 hours to avoid arrest.,1,police_threat
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9494582451 within 2 hours to avoid arrest.,1,police_threat
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9911994034.",1,fake_job
Your order #562574 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
946056 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your ICICI Account XX5710 is debited by INR 150.00 at Swiggy. Avl Bal: INR 50,890.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 913298756 confirmed. Coach S4, Berth 12. Please carry a valid original photo ID during travel.",0,travel
"Thanks for the help yesterday, really appreciate it!",0,chat
"Your Axis Bank Account XX9118 is debited by INR 45.00 at Swiggy. Avl Bal: INR 63,645.00. Report unauthorized: 1800112211.",0,bank_normal
Did you check out that new coffee shop down the street?,0,chat
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9992063022 within 2 hours to avoid arrest.,1,police_threat
"Hey, are we still meeting for lunch at 1 PM today near the office?",0,chat
Gas Connection Notice: Your Indane LPG subscription is paused due to Aadhaar non-compliance. Call 9012345678 to update before service cutoff.,1,utility
Your order #352773 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 460616455 confirmed. Coach A1, Berth 5. Please carry a valid original photo ID during travel.",0,travel
"Congratulations! Your mobile number won ₹50,00,000 in nationwide lucky draw! Call manager at 9499494234 to claim your prize.",1,lottery
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9874072420 to claim your prize.,1,lottery
"Work from home daily! Earn ₹4,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9132359860.",1,fake_job
245281 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Google Pay: Pending refund of ₹25,000 failed. Complete OTP verification at http://googlepay-refund.top to credit money.",1,refund
"Your Kotak Account XX6599 is debited by INR 150.00 at Zepto. Avl Bal: INR 84,481.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 208035154 confirmed. Coach B2, Berth 42. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 578655566 confirmed. Coach B2, Berth 23. Please carry a valid original photo ID during travel.",0,travel
BlueDart: Package delivery paused due to incomplete home address. Pay ₹10 redelivery fee at http://bluedart-reschedule.me,1,delivery
"Your Kotak Account XX3028 is debited by INR 45.00 at Zepto. Avl Bal: INR 64,993.00. Report unauthorized: 1800112211.",0,bank_normal
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9619558407 within 2 hours to avoid arrest.,1,police_threat
